Student_ID,Student_Country,Question_ID,Type_of_Answer,Question_Level,Topic,Subtopic,Keywords
177,Italy,667,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,667,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,667,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
625,Russian_Federation,667,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
351,Portugal,668,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
202,Lithuania,668,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
200,Lithuania,668,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
985,Romania,668,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
985,Romania,668,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
510,Portugal,668,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
524,Portugal,668,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
1274,Portugal,668,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
509,Portugal,668,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
525,Portugal,668,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
71,Portugal,668,1,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
64,Portugal,668,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
359,Portugal,668,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
80,Lithuania,668,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
204,Lithuania,668,0,Basic,Fundamental_Mathematics,Algebraic_expressions__Equations__and_Inequalities,Simplify_expressions
1557,Portugal,670,1,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1557,Portugal,670,0,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1481,Portugal,671,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
168,Portugal,672,1,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
552,Portugal,673,0,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1557,Portugal,673,0,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1557,Portugal,673,0,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1557,Portugal,674,0,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1557,Portugal,674,1,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1557,Portugal,674,1,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1557,Portugal,675,0,Advanced,Real_Functions_of_a_single_variable,Domain__Image_and_Graphics,Domain_Image_of_a_function
1557,Portugal,676,1,Advanced,Real_Functions_of_a_single_variable,Domain__Image_and_Graphics,Domain_Image_of_a_function
1557,Portugal,676,0,Advanced,Real_Functions_of_a_single_variable,Domain__Image_and_Graphics,Domain_Image_of_a_function
552,Portugal,677,0,Advanced,Real_Functions_of_a_single_variable,Domain__Image_and_Graphics,Domain_Image_of_a_function
1557,Portugal,677,1,Advanced,Real_Functions_of_a_single_variable,Domain__Image_and_Graphics,Domain_Image_of_a_function
1557,Portugal,677,0,Advanced,Real_Functions_of_a_single_variable,Domain__Image_and_Graphics,Domain_Image_of_a_function
168,Portugal,678,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1565,Portugal,678,1,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
351,Portugal,679,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
168,Portugal,679,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1565,Portugal,679,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
181,Italy,679,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1481,Portugal,679,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1565,Portugal,680,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1564,Portugal,680,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
41,Portugal,681,1,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1561,Portugal,681,1,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1481,Portugal,681,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1509,Portugal,682,1,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1564,Portugal,682,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
552,Portugal,683,0,Advanced,Real_Functions_of_a_single_variable,Domain__Image_and_Graphics,Domain
1557,Portugal,683,0,Advanced,Real_Functions_of_a_single_variable,Domain__Image_and_Graphics,Domain
1557,Portugal,684,1,Advanced,Real_Functions_of_a_single_variable,Domain__Image_and_Graphics,Domain
1557,Portugal,684,0,Advanced,Real_Functions_of_a_single_variable,Domain__Image_and_Graphics,Domain
351,Portugal,685,1,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1509,Portugal,685,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1565,Portugal,685,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1564,Portugal,685,1,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1481,Portugal,685,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1565,Portugal,686,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1564,Portugal,686,0,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1481,Portugal,686,1,Basic,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1557,Portugal,687,0,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1557,Portugal,688,1,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1557,Portugal,688,1,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Indeterminate_forms_Limits
1557,Portugal,693,1,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1557,Portugal,693,1,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1557,Portugal,694,1,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
1557,Portugal,694,0,Advanced,Real_Functions_of_a_single_variable,Limits_and_Continuity,Limits_Indeterminate_forms
576,Ireland,695,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product
26,Portugal,695,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product
71,Portugal,695,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product
551,Lithuania,695,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product
576,Ireland,696,0,Advanced,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Intersection_Cartesian_equations_of_a_line
582,Lithuania,696,0,Advanced,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Intersection_Cartesian_equations_of_a_line
576,Ireland,697,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Distance_Cross_product
576,Ireland,697,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Distance_Cross_product
81,Lithuania,697,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Distance_Cross_product
378,Portugal,697,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Distance_Cross_product
26,Portugal,697,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Distance_Cross_product
26,Portugal,697,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Distance_Cross_product
71,Portugal,697,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Distance_Cross_product
751,Lithuania,697,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Distance_Cross_product
28,Portugal,697,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Distance_Cross_product
378,Portugal,698,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Orthogonal_projection_Distance
26,Portugal,698,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Orthogonal_projection_Distance
64,Portugal,698,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Orthogonal_projection_Distance
80,Lithuania,698,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Orthogonal_projection_Distance
80,Lithuania,698,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Orthogonal_projection_Distance
582,Lithuania,698,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Orthogonal_projection_Distance
576,Ireland,699,0,Basic,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Locus_Intersection_Cartesian_equations_of_a_line
576,Ireland,699,0,Basic,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Locus_Intersection_Cartesian_equations_of_a_line
576,Ireland,699,0,Basic,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Locus_Intersection_Cartesian_equations_of_a_line
576,Ireland,699,0,Basic,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Locus_Intersection_Cartesian_equations_of_a_line
81,Lithuania,699,0,Basic,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Locus_Intersection_Cartesian_equations_of_a_line
470,Portugal,699,1,Basic,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Locus_Intersection_Cartesian_equations_of_a_line
751,Lithuania,699,1,Basic,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Locus_Intersection_Cartesian_equations_of_a_line
28,Portugal,699,0,Basic,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Locus_Intersection_Cartesian_equations_of_a_line
37,Portugal,699,1,Basic,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Locus_Intersection_Cartesian_equations_of_a_line
28,Portugal,699,1,Basic,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Locus_Intersection_Cartesian_equations_of_a_line
470,Portugal,700,0,Basic,Analytic_Geometry,Analytic_Geometry,Collinearity_Locus_Orthogonality_Orthogonal_projection_Scalar_product_Distance
551,Lithuania,700,0,Basic,Analytic_Geometry,Analytic_Geometry,Collinearity_Locus_Orthogonality_Orthogonal_projection_Scalar_product_Distance
582,Lithuania,700,0,Basic,Analytic_Geometry,Analytic_Geometry,Collinearity_Locus_Orthogonality_Orthogonal_projection_Scalar_product_Distance
751,Lithuania,700,1,Basic,Analytic_Geometry,Analytic_Geometry,Collinearity_Locus_Orthogonality_Orthogonal_projection_Scalar_product_Distance
28,Portugal,700,1,Basic,Analytic_Geometry,Analytic_Geometry,Collinearity_Locus_Orthogonality_Orthogonal_projection_Scalar_product_Distance
28,Portugal,700,1,Basic,Analytic_Geometry,Analytic_Geometry,Collinearity_Locus_Orthogonality_Orthogonal_projection_Scalar_product_Distance
81,Lithuania,701,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
81,Lithuania,701,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
378,Portugal,701,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
378,Portugal,701,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
69,Portugal,701,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
26,Portugal,701,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
470,Portugal,701,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
166,Portugal,701,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
71,Portugal,701,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
551,Lithuania,701,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
80,Lithuania,701,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
751,Lithuania,701,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
28,Portugal,701,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
37,Portugal,701,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Cross_product_Distance
576,Ireland,702,0,Advanced,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Intersection_Cartesian_equations_of_a_line
576,Ireland,702,0,Advanced,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Intersection_Cartesian_equations_of_a_line
552,Portugal,702,0,Advanced,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Intersection_Cartesian_equations_of_a_line
776,Portugal,702,0,Advanced,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Intersection_Cartesian_equations_of_a_line
776,Portugal,702,1,Advanced,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Intersection_Cartesian_equations_of_a_line
582,Lithuania,702,0,Advanced,Analytic_Geometry,Analytic_Geometry,Cartesian_equations_of_a_plane_Intersection_Cartesian_equations_of_a_line
69,Portugal,703,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Scalar_product
549,Portugal,703,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Scalar_product
166,Portugal,703,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Scalar_product
64,Portugal,703,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Scalar_product
776,Portugal,703,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Scalar_product
80,Lithuania,703,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Scalar_product
751,Lithuania,703,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Scalar_product
751,Lithuania,703,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Scalar_product
37,Portugal,703,1,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Scalar_product
28,Portugal,703,0,Basic,Analytic_Geometry,Analytic_Geometry,Orthogonality_Scalar_product
91,Lithuania,714,0,Basic,Integration,Integration_Techniques,Simple_integration_Direct_inspection
64,Portugal,714,1,Basic,Integration,Integration_Techniques,Simple_integration_Direct_inspection
411,Portugal,714,0,Basic,Integration,Integration_Techniques,Simple_integration_Direct_inspection
1481,Portugal,714,1,Basic,Integration,Integration_Techniques,Simple_integration_Direct_inspection
239,Lithuania,717,0,Basic,Differentiation,Derivatives,Trigonometric_rules_Quotient_rule
626,Italy,717,1,Basic,Differentiation,Derivatives,Trigonometric_rules_Quotient_rule
626,Italy,717,1,Basic,Differentiation,Derivatives,Trigonometric_rules_Quotient_rule
626,Italy,717,0,Basic,Differentiation,Derivatives,Trigonometric_rules_Quotient_rule
483,Portugal,717,0,Basic,Differentiation,Derivatives,Trigonometric_rules_Quotient_rule
71,Portugal,717,1,Basic,Differentiation,Derivatives,Trigonometric_rules_Quotient_rule
751,Lithuania,717,0,Basic,Differentiation,Derivatives,Trigonometric_rules_Quotient_rule
1561,Portugal,718,0,Advanced,Integration,Integration_Techniques,Substitution
1552,Portugal,719,0,Basic,Integration,Integration_Techniques,Integration_by_parts
37,Portugal,719,1,Basic,Integration,Integration_Techniques,Integration_by_parts
351,Portugal,720,1,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules_Logarithmic_rule_Product_rule
344,Portugal,720,0,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules_Logarithmic_rule_Product_rule
175,Italy,720,0,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules_Logarithmic_rule_Product_rule
349,Portugal,720,0,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules_Logarithmic_rule_Product_rule
1487,Portugal,720,1,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules_Logarithmic_rule_Product_rule
918,Portugal,720,0,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules_Logarithmic_rule_Product_rule
71,Portugal,720,1,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules_Logarithmic_rule_Product_rule
71,Portugal,720,1,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules_Logarithmic_rule_Product_rule
176,Italy,720,0,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules_Logarithmic_rule_Product_rule
178,Italy,720,0,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules_Logarithmic_rule_Product_rule
351,Portugal,721,0,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules
351,Portugal,721,0,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules
175,Italy,721,0,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules
174,Portugal,721,0,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules
1564,Portugal,721,0,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules
176,Italy,721,1,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules
178,Italy,721,1,Basic,Differentiation,Derivatives,Quotient_rule_Trigonometric_rules
918,Portugal,722,0,Basic,Integration,Integration_Techniques,Integration_by_parts
200,Lithuania,723,0,Basic,Integration,Integration_Techniques,Substitution
1564,Portugal,723,0,Basic,Integration,Integration_Techniques,Substitution
411,Portugal,723,0,Basic,Integration,Integration_Techniques,Substitution
37,Portugal,723,1,Basic,Integration,Integration_Techniques,Substitution
168,Portugal,724,1,Advanced,Integration,Integration_Techniques,Trigonometric_substitution
411,Portugal,724,0,Advanced,Integration,Integration_Techniques,Trigonometric_substitution
351,Portugal,727,0,Advanced,Differentiation,Derivatives,Trigonometric_rules_Product_rule
1026,Lithuania,729,1,Basic,Differentiation,Derivatives,Quotient_rule
349,Portugal,729,0,Basic,Differentiation,Derivatives,Quotient_rule
1487,Portugal,729,1,Basic,Differentiation,Derivatives,Quotient_rule
174,Portugal,729,1,Basic,Differentiation,Derivatives,Quotient_rule
189,Portugal,729,1,Basic,Differentiation,Derivatives,Quotient_rule
64,Portugal,729,1,Basic,Differentiation,Derivatives,Quotient_rule
71,Portugal,729,0,Basic,Differentiation,Derivatives,Quotient_rule
407,Portugal,729,0,Basic,Differentiation,Derivatives,Quotient_rule
80,Lithuania,729,1,Basic,Differentiation,Derivatives,Quotient_rule
176,Italy,729,0,Basic,Differentiation,Derivatives,Quotient_rule
351,Portugal,730,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
165,Portugal,730,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
985,Romania,730,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
349,Portugal,730,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
174,Portugal,730,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
80,Lithuania,730,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
37,Portugal,730,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
177,Italy,730,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
176,Italy,730,1,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
176,Italy,730,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
168,Portugal,732,0,Advanced,Integration,Integration_Techniques,Trigonometric_substitution
1565,Portugal,732,0,Advanced,Integration,Integration_Techniques,Trigonometric_substitution
1561,Portugal,732,0,Advanced,Integration,Integration_Techniques,Trigonometric_substitution
200,Lithuania,733,1,Basic,Integration,Integration_Techniques,Simple_integration_Direct_inspection
91,Lithuania,733,0,Basic,Integration,Integration_Techniques,Simple_integration_Direct_inspection
455,Portugal,733,1,Basic,Integration,Integration_Techniques,Simple_integration_Direct_inspection
411,Portugal,733,0,Basic,Integration,Integration_Techniques,Simple_integration_Direct_inspection
37,Portugal,733,1,Basic,Integration,Integration_Techniques,Simple_integration_Direct_inspection
344,Portugal,734,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Exponential_rule
175,Italy,734,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Exponential_rule
349,Portugal,734,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Exponential_rule
1487,Portugal,734,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Exponential_rule
751,Lithuania,734,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Exponential_rule
177,Italy,734,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Exponential_rule
177,Italy,734,1,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Exponential_rule
178,Italy,734,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Exponential_rule
1481,Portugal,734,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Exponential_rule
351,Portugal,735,1,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
344,Portugal,735,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
626,Italy,735,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
349,Portugal,735,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
349,Portugal,735,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
189,Portugal,735,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
71,Portugal,735,1,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
64,Portugal,735,1,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
37,Portugal,735,1,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
176,Italy,735,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
177,Italy,735,0,Basic,Differentiation,Derivatives,Product_rule_Trigonometric_rules_Logarithmic_rule
1022,Lithuania,736,0,Basic,Optimization,Linear_Optimization,Linear_programming_Excel_solver_add-in_Simplex_method
1505,Portugal,736,0,Basic,Optimization,Linear_Optimization,Linear_programming_Excel_solver_add-in_Simplex_method
80,Lithuania,736,1,Basic,Optimization,Linear_Optimization,Linear_programming_Excel_solver_add-in_Simplex_method
80,Lithuania,736,1,Basic,Optimization,Linear_Optimization,Linear_programming_Excel_solver_add-in_Simplex_method
1505,Portugal,737,0,Basic,Optimization,Linear_Optimization,Linear_programming
1022,Lithuania,738,0,Basic,Optimization,Linear_Optimization,Graphical_method_Linear_programming
80,Lithuania,738,1,Basic,Optimization,Linear_Optimization,Graphical_method_Linear_programming
1525,Portugal,740,0,Advanced,Optimization,Linear_Optimization,Linear_programming
80,Lithuania,741,0,Basic,Optimization,Linear_Optimization,Graphical_method_Linear_programming
1505,Portugal,742,0,Basic,Optimization,Linear_Optimization,Duality_theory_Linear_programming
80,Lithuania,742,0,Basic,Optimization,Linear_Optimization,Duality_theory_Linear_programming
1022,Lithuania,743,0,Basic,Optimization,Linear_Optimization,Duality_theory_Linear_programming
1505,Portugal,743,0,Basic,Optimization,Linear_Optimization,Duality_theory_Linear_programming
1525,Portugal,743,0,Basic,Optimization,Linear_Optimization,Duality_theory_Linear_programming
1505,Portugal,744,1,Basic,Optimization,Linear_Optimization,Excel_solver_add-in_Simplex_method_Linear_programming
1525,Portugal,744,0,Basic,Optimization,Linear_Optimization,Excel_solver_add-in_Simplex_method_Linear_programming
80,Lithuania,744,0,Basic,Optimization,Linear_Optimization,Excel_solver_add-in_Simplex_method_Linear_programming
1525,Portugal,746,0,Advanced,Optimization,Linear_Optimization,Duality_theory_Excel_solver_add-in_Simplex_method_Linear_programming_Sensitivity_analysis_Postoptimality_analysis
1525,Portugal,747,0,Advanced,Optimization,Linear_Optimization,Duality_theory_Excel_solver_add-in_Simplex_method_Linear_programming_Sensitivity_analysis_Postoptimality_analysis
1525,Portugal,749,0,Advanced,Optimization,Linear_Optimization,Postoptimality_analysis_Duality_theory_Excel_solver_add-in_Simplex_method_Linear_programming_Sensitivity_analysis
1525,Portugal,750,0,Advanced,Optimization,Linear_Optimization,Sensitivity_analysis_Postoptimality_analysis_Duality_theory_Excel_solver_add-in_Simplex_method_Linear_programming
1525,Portugal,751,0,Advanced,Optimization,Linear_Optimization,Sensitivity_analysis_Postoptimality_analysis_Duality_theory_Excel_solver_add-in_Simplex_method_Linear_programming
351,Portugal,752,1,Basic,Differentiation,Derivatives,Power_rule_Quotient_rule_Product_rule_Trigonometric_rules
626,Italy,752,1,Basic,Differentiation,Derivatives,Power_rule_Quotient_rule_Product_rule_Trigonometric_rules
483,Portugal,752,1,Basic,Differentiation,Derivatives,Power_rule_Quotient_rule_Product_rule_Trigonometric_rules
349,Portugal,752,1,Basic,Differentiation,Derivatives,Power_rule_Quotient_rule_Product_rule_Trigonometric_rules
80,Lithuania,752,1,Basic,Differentiation,Derivatives,Power_rule_Quotient_rule_Product_rule_Trigonometric_rules
176,Italy,752,1,Basic,Differentiation,Derivatives,Power_rule_Quotient_rule_Product_rule_Trigonometric_rules
351,Portugal,753,1,Basic,Differentiation,Derivatives,Exponential_rule
626,Italy,753,1,Basic,Differentiation,Derivatives,Exponential_rule
349,Portugal,753,0,Basic,Differentiation,Derivatives,Exponential_rule
174,Portugal,753,0,Basic,Differentiation,Derivatives,Exponential_rule
71,Portugal,753,1,Basic,Differentiation,Derivatives,Exponential_rule
1564,Portugal,753,0,Basic,Differentiation,Derivatives,Exponential_rule
178,Italy,753,0,Basic,Differentiation,Derivatives,Exponential_rule
178,Italy,753,0,Basic,Differentiation,Derivatives,Exponential_rule
80,Lithuania,756,1,Basic,Integration,Double_Integration,Cartesian_coordinates_x-simple_region_(type_II)_Changing_order_of_integration
